trial_id,global_trial_index,element_trial_hash,measurement_hash,method_id,noise_profile_id,L,profile_id,replicate_id,white_beamspace_snr_target_db,applicable,applicability_status,applicability_uses_registered_scenario_flag,fit_valid,fit_status,raw_vertical_eigenvalues_top6,fbss_eigenvalues_top6,raw_signal_noise_eigengap,fbss_signal_noise_eigengap,vertical_covariance_condition_proxy,fbss_condition_proxy,vertical_hermitian_residual,fbss_hermitian_residual,fb_structure_residual,noise_whitening_residual,sample_eigenvalues_top6,element_music_sample_rank,element_music_rank_threshold,element_music_local_peak_count,element_music_top10_peaks,elevation_fit_valid,elevation_fit_status,elevations_hat_deg,elevation_selection_values,gfbss_candidate_count,gfbss_top10_elevation_peaks,gfbss_selected_elevations,root_polynomial_degree,all_root_count,registered_root_count,top10_registered_root_elevations,root_moduli,root_phases,selected_roots,esprit_shift_matrix_rank,S1_singular_values,esprit_eigenvalue_real,esprit_eigenvalue_imag,esprit_eigenvalue_modulus,esprit_eigenvalue_phase,conditional_az_cml_executed,conditional_az_cml_valid,conditional_az_cml_status,coarse_candidate_count,continuous_start_count,best_coarse_loglik,selected_start,sweep_count,truth_used_in_fit_flag,profile_used_in_fit_flag
MC1_K2_N2_L1_SP6_P1_R06,878,fe919a52abaf1d7fdd2820a81d9f349ee50940776d4f7b35227d1cd5926c104b,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,6,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[3.656151189920672 3.500333944432628 2.7755865915052671 2.4374779157638424 2.1468713370399146 1.7908139051891361],[3.2810519661200908 2.9493426887930108 2.5203669628160945 2.3571091555698462 1.8476499337684058 1.5879884886407609],1.2611150216482,1.17020367760162,59.874547764934,14.785533310168,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP6_P1_R06,878,fe919a52abaf1d7fdd2820a81d9f349ee50940776d4f7b35227d1cd5926c104b,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,6,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[3.656151189920672 3.500333944432628 2.7755865915052671 2.4374779157638424 2.1468713370399146 1.7908139051891361],[3.2810519661200908 2.9493426887930108 2.5203669628160945 2.3571091555698462 1.8476499337684058 1.5879884886407609],1.2611150216482,1.17020367760162,59.874547764934,14.785533310168,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP6_P1_R06,878,fe919a52abaf1d7fdd2820a81d9f349ee50940776d4f7b35227d1cd5926c104b,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,6,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[3.656151189920672 3.500333944432628 2.7755865915052671 2.4374779157638424 2.1468713370399146 1.7908139051891361],[3.2810519661200908 2.9493426887930108 2.5203669628160945 2.3571091555698462 1.8476499337684058 1.5879884886407609],1.2611150216482,1.17020367760162,59.874547764934,14.785533310168,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP10_P1_R06,879,07336f06f9f5025a59c0fddda1b0bdf26b1e2fd23de1c2710dbad2016efe7c68,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,10,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,[5.4161726848677088 3.6161780567450501 2.9146129398119363 2.4559135920263988 2.2254286814235917 1.8127560123527766],[4.8491169229407518 3.2619246940417881 2.6798676176627594 2.3604025291289279 1.8730571065381378 1.5930730906776569],1.24070610109155,1.21719620497025,88.8843184521609,21.8288201646406,0,0,0,8.11805783927532e-16,[NaN NaN NaN NaN NaN NaN],0,NaN,0,[NaN NaN],0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP10_P1_R06,879,07336f06f9f5025a59c0fddda1b0bdf26b1e2fd23de1c2710dbad2016efe7c68,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,10,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[5.4161726848677088 3.6161780567450501 2.9146129398119363 2.4559135920263988 2.2254286814235917 1.8127560123527766],[4.8491169229407518 3.2619246940417881 2.6798676176627594 2.3604025291289279 1.8730571065381378 1.5930730906776569],1.24070610109155,1.21719620497025,88.8843184521609,21.8288201646406,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP10_P1_R06,879,07336f06f9f5025a59c0fddda1b0bdf26b1e2fd23de1c2710dbad2016efe7c68,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,10,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[5.4161726848677088 3.6161780567450501 2.9146129398119363 2.4559135920263988 2.2254286814235917 1.8127560123527766],[4.8491169229407518 3.2619246940417881 2.6798676176627594 2.3604025291289279 1.8730571065381378 1.5930730906776569],1.24070610109155,1.21719620497025,88.8843184521609,21.8288201646406,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP10_P1_R06,879,07336f06f9f5025a59c0fddda1b0bdf26b1e2fd23de1c2710dbad2016efe7c68,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,10,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[5.4161726848677088 3.6161780567450501 2.9146129398119363 2.4559135920263988 2.2254286814235917 1.8127560123527766],[4.8491169229407518 3.2619246940417881 2.6798676176627594 2.3604025291289279 1.8730571065381378 1.5930730906776569],1.24070610109155,1.21719620497025,88.8843184521609,21.8288201646406,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP14_P1_R06,880,9968c718d343a2a2dfddd97da3872ffeb329270aedf5efaaf26dc2153ad9d542,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,14,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,[11.020153851362529 3.6067583577961964 2.9554467432951483 2.4612462376874187 2.2519993514988164 1.8213639964936992],[10.32977982640811 3.255452575020509 2.7004368608785176 2.3562650722494864 1.8814412892431609 1.5952550997501758],1.2203767048006,1.20552812109128,180.01878756452,46.4707499996982,0,0,0,8.11805783927532e-16,[NaN NaN NaN NaN NaN NaN],0,NaN,0,[NaN NaN],0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP14_P1_R06,880,9968c718d343a2a2dfddd97da3872ffeb329270aedf5efaaf26dc2153ad9d542,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,14,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[11.020153851362529 3.6067583577961964 2.9554467432951483 2.4612462376874187 2.2519993514988164 1.8213639964936992],[10.32977982640811 3.255452575020509 2.7004368608785176 2.3562650722494864 1.8814412892431609 1.5952550997501758],1.2203767048006,1.20552812109128,180.01878756452,46.4707499996982,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP14_P1_R06,880,9968c718d343a2a2dfddd97da3872ffeb329270aedf5efaaf26dc2153ad9d542,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,14,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[11.020153851362529 3.6067583577961964 2.9554467432951483 2.4612462376874187 2.2519993514988164 1.8213639964936992],[10.32977982640811 3.255452575020509 2.7004368608785176 2.3562650722494864 1.8814412892431609 1.5952550997501758],1.2203767048006,1.20552812109128,180.01878756452,46.4707499996982,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP14_P1_R06,880,9968c718d343a2a2dfddd97da3872ffeb329270aedf5efaaf26dc2153ad9d542,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,14,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[11.020153851362529 3.6067583577961964 2.9554467432951483 2.4612462376874187 2.2519993514988164 1.8213639964936992],[10.32977982640811 3.255452575020509 2.7004368608785176 2.3562650722494864 1.8814412892431609 1.5952550997501758],1.2203767048006,1.20552812109128,180.01878756452,46.4707499996982,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP18_P1_R06,881,c5210541b0ec715e747c1d261e97b7146ffd0b933346c20b6cf0c0a49f1c46c5,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,18,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,[25.683848200445485 3.5982010160789368 2.9720536675722609 2.4625155555534968 2.2630514882530992 1.8245263796648721],[24.544083033670702 3.2490165860534685 2.7104843182462779 2.3506244493293753 1.8864157545707214 1.5966207683918152],1.21067834519225,1.19868488601167,417.06855455637,110.383637878241,0,0,0,8.11805783927532e-16,[NaN NaN NaN NaN NaN NaN],0,NaN,0,[NaN NaN],0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP18_P1_R06,881,c5210541b0ec715e747c1d261e97b7146ffd0b933346c20b6cf0c0a49f1c46c5,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,18,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[25.683848200445485 3.5982010160789368 2.9720536675722609 2.4625155555534968 2.2630514882530992 1.8245263796648721],[24.544083033670702 3.2490165860534685 2.7104843182462779 2.3506244493293753 1.8864157545707214 1.5966207683918152],1.21067834519225,1.19868488601167,417.06855455637,110.383637878241,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP18_P1_R06,881,c5210541b0ec715e747c1d261e97b7146ffd0b933346c20b6cf0c0a49f1c46c5,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,18,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[25.683848200445485 3.5982010160789368 2.9720536675722609 2.4625155555534968 2.2630514882530992 1.8245263796648721],[24.544083033670702 3.2490165860534685 2.7104843182462779 2.3506244493293753 1.8864157545707214 1.5966207683918152],1.21067834519225,1.19868488601167,417.06855455637,110.383637878241,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP18_P1_R06,881,c5210541b0ec715e747c1d261e97b7146ffd0b933346c20b6cf0c0a49f1c46c5,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,18,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[25.683848200445485 3.5982010160789368 2.9720536675722609 2.4625155555534968 2.2630514882530992 1.8245263796648721],[24.544083033670702 3.2490165860534685 2.7104843182462779 2.3506244493293753 1.8864157545707214 1.5966207683918152],1.21067834519225,1.19868488601167,417.06855455637,110.383637878241,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP22_P1_R06,882,d084b9247fb45375e3d588d8059cc27bbdb761fa8a6fee9c020a9fb5ecdcb66e,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,22,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,[63.197206335486229 3.5917159239515057 2.9818209214685463 2.4626103611879779 2.2692596816819433 1.8252533387511458],[60.860628040385741 3.2438062098638074 2.72097443136099 2.3434518048094914 1.8933742240343008 1.5983458424901495],1.2045377702235,1.19214872895417,1021.62443548707,273.675320889339,0,0,0,8.11805783927532e-16,[NaN NaN NaN NaN NaN NaN],0,NaN,0,[NaN NaN],0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP22_P1_R06,882,d084b9247fb45375e3d588d8059cc27bbdb761fa8a6fee9c020a9fb5ecdcb66e,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,22,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[63.197206335486229 3.5917159239515057 2.9818209214685463 2.4626103611879779 2.2692596816819433 1.8252533387511458],[60.860628040385741 3.2438062098638074 2.72097443136099 2.3434518048094914 1.8933742240343008 1.5983458424901495],1.2045377702235,1.19214872895417,1021.62443548707,273.675320889339,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP22_P1_R06,882,d084b9247fb45375e3d588d8059cc27bbdb761fa8a6fee9c020a9fb5ecdcb66e,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,22,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[63.197206335486229 3.5917159239515057 2.9818209214685463 2.4626103611879779 2.2692596816819433 1.8252533387511458],[60.860628040385741 3.2438062098638074 2.72097443136099 2.3434518048094914 1.8933742240343008 1.5983458424901495],1.2045377702235,1.19214872895417,1021.62443548707,273.675320889339,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SP22_P1_R06,882,d084b9247fb45375e3d588d8059cc27bbdb761fa8a6fee9c020a9fb5ecdcb66e,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,6,22,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[63.197206335486229 3.5917159239515057 2.9818209214685463 2.4626103611879779 2.2692596816819433 1.8252533387511458],[60.860628040385741 3.2438062098638074 2.72097443136099 2.3434518048094914 1.8933742240343008 1.5983458424901495],1.2045377702235,1.19214872895417,1021.62443548707,273.675320889339,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SM6_P1_R07,883,7272adff5e4882a4adb925b75f373c3c7d30df3d9adbaa1adfca35ddaf4a1f38,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,1,P1,7,-6,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,[3.9543567377960116 3.383519208080414 2.9471264050183685 2.5545158555930962 2.1377936272634073 1.8115834006406284],[3.4538791110900506 2.9014283643886585 2.577453015306733 2.2979446029859112 1.7681883167657126 1.7147382244493883],1.14807400263489,1.12569592817325,44.0900208342965,13.8448152450087,0,0,0,8.11805783927532e-16,[NaN NaN NaN NaN NaN NaN],0,NaN,0,[NaN NaN],0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SM6_P1_R07,883,7272adff5e4882a4adb925b75f373c3c7d30df3d9adbaa1adfca35ddaf4a1f38,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,7,-6,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[3.9543567377960116 3.383519208080414 2.9471264050183685 2.5545158555930962 2.1377936272634073 1.8115834006406284],[3.4538791110900506 2.9014283643886585 2.577453015306733 2.2979446029859112 1.7681883167657126 1.7147382244493883],1.14807400263489,1.12569592817325,44.0900208342965,13.8448152450087,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SM6_P1_R07,883,7272adff5e4882a4adb925b75f373c3c7d30df3d9adbaa1adfca35ddaf4a1f38,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,7,-6,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[3.9543567377960116 3.383519208080414 2.9471264050183685 2.5545158555930962 2.1377936272634073 1.8115834006406284],[3.4538791110900506 2.9014283643886585 2.577453015306733 2.2979446029859112 1.7681883167657126 1.7147382244493883],1.14807400263489,1.12569592817325,44.0900208342965,13.8448152450087,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L1_SM6_P1_R07,883,7272adff5e4882a4adb925b75f373c3c7d30df3d9adbaa1adfca35ddaf4a1f38,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,1,P1,7,-6,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[3.9543567377960116 3.383519208080414 2.9471264050183685 2.5545158555930962 2.1377936272634073 1.8115834006406284],[3.4538791110900506 2.9014283643886585 2.577453015306733 2.2979446029859112 1.7681883167657126 1.7147382244493883],1.14807400263489,1.12569592817325,44.0900208342965,13.8448152450087,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
